CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS/ES
2500190004,Abella de la Conca,2023,ERC-AM,56,0,3
2500190004,Abella de la Conca,2023,JUNTS PER ABELLA DE LA CONCA- COMPROMÍS MUNICIPAL,52,0,2
2500190004,Abella de la Conca,2023,COMPROMÍS PEL MUNICIPI - CANDIDATURA DE PROGRÉS,20,0,0
800180001,Abrera,2023,PSC-CP,2622,50.48,10
800180001,Abrera,2023,AEC - C,1090,20.98,4
800180001,Abrera,2023,ERC-AM,475,9.14,1
800180001,Abrera,2023,VOX,385,7.41,1
800180001,Abrera,2023,PP,322,6.19,1
800180001,Abrera,2023,CM,232,4.46,0
2500240003,Àger,2023,CM,219,56.29,5
2500240003,Àger,2023,IxA-AM,119,30.59,2
2500240003,Àger,2023,AxA - AMUNT,43,11.05,0
2500300000,Agramunt,2023,AD¿E - AM,1258,61.51,9
2500300000,Agramunt,2023,CM,429,20.97,3
2500300000,Agramunt,2023,PSC-CP,217,10.61,1
2500300000,Agramunt,2023,PDeCAT-ARA PL,71,3.47,0
800230008,Aguilar de Segarra,2023,U x A,142,98.61,7
1700100000,Agullana,2023,CM,277,58.31,5
1700100000,Agullana,2023,CC-TE,99,20.84,1
1700100000,Agullana,2023,ERC-AM,93,19.57,1
801420002,Aiguafreda,2023,CM,594,52.28,6
801420002,Aiguafreda,2023,VA-ERC-AM,397,34.94,4
801420002,Aiguafreda,2023,PP,98,8.62,1
4300170005,Aiguamúrcia,2023,IMA - C,145,68.39,5
4300170005,Aiguamúrcia,2023,CM,61,28.77,2
1700250006,Aiguaviva,2023,ERC-AM,187,42.3,3
1700250006,Aiguaviva,2023,CM,131,29.63,2
1700250006,Aiguaviva,2023,PIA,107,24.2,2
1700250006,Aiguaviva,2023,PSC-CP,9,2.03,0
2503870005,Aitona,2023,ARA PL,725,61.96,8
2503870005,Aitona,2023,AR-AM,358,30.59,3
2503870005,Aitona,2023,PP,70,5.98,0
2500450006,Els Alamús,2023,TxEA - AM,264,63,5
2500450006,Els Alamús,2023,PxEA - CP,138,32.93,2
2500450006,Els Alamús,2023,Cs,7,1.67,0
2500580001,Alàs i Cerc,2023,CM,103,55.97,4
2500580001,Alàs i Cerc,2023,CxAC - CP,78,42.39,3
2500610007,L'Albagés,2023,AA-xtu,162,72.32,6
2500610007,L'Albagés,2023,CM,44,19.64,1
1700310007,Albanyà,2023,CM,44,0,4
1700310007,Albanyà,2023,SA-AM,44,0,1
1700310007,Albanyà,2023,SBALL - TE,30,0,0
1700310007,Albanyà,2023,CUP-SP-AMUNT,21,0,0
1700310007,Albanyà,2023,PSC-CP,0,0,0
2500770005,Albatàrrec,2023,CM,404,48.55,6
2500770005,Albatàrrec,2023,ERC-AM,333,40.02,5
2500770005,Albatàrrec,2023,PSC-CP,55,6.61,0
2500770005,Albatàrrec,2023,PP,10,1.2,0
2500830008,Albesa,2023,CM,416,50.54,5
2500830008,Albesa,2023,AETS-AM,398,48.35,4
2500960009,L'Albi,2023,CM,295,86,7
4300220002,Albinyana,2023,ARA PL,832,65.77,8
4300220002,Albinyana,2023,PSC-CP,322,25.45,3
4300220002,Albinyana,2023,UpA- AM,77,6.08,0
4300380001,L'Albiol,2023,ERC-AM,119,54.33,4
4300380001,L'Albiol,2023,Sumem per LA-CP,86,39.26,3
4300380001,L'Albiol,2023,ECPA-E,10,4.56,0
1700460009,Albons,2023,CM,237,90.45,7
4300430008,Alcanar,2023,ERC-AM,1704,45.33,7
4300430008,Alcanar,2023,CM,803,21.36,3
4300430008,Alcanar,2023,CUP-AMUNT,663,17.63,2
4300430008,Alcanar,2023,PSC-CP,434,11.54,1
4300430008,Alcanar,2023,VALENTS,57,1.51,0
2501000000,Alcanó,2023,IxA-AM,86,0,5
2501000000,Alcanó,2023,IxA - CP,0,0,0
2501000000,Alcanó,2023,PP,0,0,0
2501170005,Alcarràs,2023,SA - PSC - CP,1085,35.57,5
2501170005,Alcarràs,2023,ERC-AM,733,24.03,4
2501170005,Alcarràs,2023,CM,686,22.49,3
2501170005,Alcarràs,2023,CUP-AMUNT,238,7.8,1
2501170005,Alcarràs,2023,Cs,97,3.18,0
2501170005,Alcarràs,2023,PP,83,2.72,0
2501170005,Alcarràs,2023,VOX,82,2.68,0
2501220002,Alcoletge,2023,PRIMERALCOLETGE,847,63.92,8
2501220002,Alcoletge,2023,PSC-CP,362,27.32,3
2501220002,Alcoletge,2023,RdA-AM,48,3.62,0
2501220002,Alcoletge,2023,PP,42,3.16,0
4300560009,Alcover,2023,ApCANVI,1638,77.26,11
4300560009,Alcover,2023,ERC-AM,292,13.77,2
4300560009,Alcover,2023,PSC-CP,114,5.37,0
4390440003,L'Aldea,2023,CM,1092,52.5,6
4390440003,L'Aldea,2023,EA-ERC-AM,695,33.41,4
4390440003,L'Aldea,2023,IPA-CP,269,12.93,1
4300690004,Aldover,2023,ERCA-AM,299,88.98,7
4300750006,L'Aleixar,2023,SOM-HI-FIC,303,57.27,4
4300750006,L'Aleixar,2023,CM,220,41.58,3
800390004,Alella,2023,ERC+SxA - AM,1537,40.13,8
800390004,Alella,2023,CM,913,23.83,4
800390004,Alella,2023,PP,501,13.08,2
800390004,Alella,2023,AP-PSC-CP,455,11.87,2
800390004,Alella,2023,MPIC,268,6.99,1
800390004,Alella,2023,VALENTS,44,1.14,0
800390004,Alella,2023,ARA PL,27,0.7,0
4300810007,Alfara de Carles,2023,EA-AM,186,83.03,6
4300810007,Alfara de Carles,2023,CM,30,13.39,1
2501380001,Alfarràs,2023,CM,902,67.11,8
2501380001,Alfarràs,2023,PSC-CP,208,15.47,2
2501380001,Alfarràs,2023,ERC-AM,172,12.79,1
2501380001,Alfarràs,2023,PP,43,3.19,0
2501430008,Alfés,2023,CM,112,58.94,4
2501430008,Alfés,2023,IxA-AM,76,40,3
4300940003,Alforja,2023,CM,461,46.99,5
4300940003,Alforja,2023,EA-ERC-AM,427,43.52,4
4300940003,Alforja,2023,PSC-CP,81,8.25,0
2501560009,Algerri,2023,IA-AM,174,87,7
2501690004,Alguaire,2023,ERC-AM,566,42.71,5
2501690004,Alguaire,2023,HORITZO31,558,42.11,5
2501690004,Alguaire,2023,CM,177,13.35,1
2501750006,Alins,2023,AM,138,78.85,6
2501750006,Alins,2023,COMPROMÍS X ALINS - CANDIDATURA DE PROGRÉS (CP),30,17.14,1
4301080001,Alió,2023,CM,166,63.84,5
4301080001,Alió,2023,ECPA-C,80,30.76,2
2501940003,Almacelles,2023,CM,636,25.32,4
2501940003,Almacelles,2023,ARA PL,571,22.73,3
2501940003,Almacelles,2023,PSC-CP,338,13.46,2
2501940003,Almacelles,2023,AeC - C,332,13.22,2
2501940003,Almacelles,2023,ERC-AM,324,12.9,2
2501940003,Almacelles,2023,VOX,135,5.37,0
2501940003,Almacelles,2023,PP,105,4.18,0
2501940003,Almacelles,2023,Cs,13,0.51,0
2502080001,Almatret,2023,CM,125,58.13,5
2502080001,Almatret,2023,AE-AM,69,32.09,2
2502080001,Almatret,2023,Cs,6,2.79,0
2502150006,Almenar,2023,ERC-AM,627,42.56,5
2502150006,Almenar,2023,CM,543,36.86,4
2502150006,Almenar,2023,PSC-CP,233,15.81,2
2502150006,Almenar,2023,PP,19,1.28,0
4301150006,Almoster,2023,CM,243,37.9,4
4301150006,Almoster,2023,ERC-AM,240,37.44,3
4301150006,Almoster,2023,AECP - C,135,21.06,2
2502200000,Alòs de Balaguer,2023,CM,47,0,4
2502200000,Alòs de Balaguer,2023,IxAB-AM,38,0,1
2502200000,Alòs de Balaguer,2023,PP,1,0,0
2502200000,Alòs de Balaguer,2023,PSC-CP,1,0,0
1700620002,Alp,2023,EC-IDC,314,41.37,4
1700620002,Alp,2023,CM,242,31.88,3
1700620002,Alp,2023,IpA - AM,108,14.22,1
1700620002,Alp,2023,VIU ALP,70,9.22,1
800440003,Alpens,2023,FP-AM,117,80.68,7
2502360009,Alpicat,2023,CM,1329,52.36,8
2502360009,Alpicat,2023,ERC-AM,493,19.42,3
2502360009,Alpicat,2023,PSC-CP,275,10.83,1
2502360009,Alpicat,2023,PP,197,7.76,1
2502360009,Alpicat,2023,VOX,113,4.45,0
2502360009,Alpicat,2023,Cs,66,2.6,0
2502410007,Alt Àneu,2023,FEM MUNICPI - ACORD MUNICIPAL,148,52.29,4
2502410007,Alt Àneu,2023,CM,123,43.46,3
4301200000,Altafulla,2023,L'EINA-ERC-AM,847,32.39,5
4301200000,Altafulla,2023,AA-C,818,31.28,5
4301200000,Altafulla,2023,CM,355,13.57,2
4301200000,Altafulla,2023,PSC-CP,248,9.48,1
4301200000,Altafulla,2023,ARA PL,154,5.88,0
4301200000,Altafulla,2023,PP,151,5.77,0
1700780001,Amer,2023,CM,591,61.75,7
1700780001,Amer,2023,ApC-AM,324,33.85,4
4301360009,L'Ametlla de Mar,2023,ERC-AM,1037,35.89,5
4301360009,L'Ametlla de Mar,2023,CM,978,33.85,5
4301360009,L'Ametlla de Mar,2023,PSC-CP,351,12.14,2
4301360009,L'Ametlla de Mar,2023,EPC-MTE - C,274,9.48,1
4301360009,L'Ametlla de Mar,2023,PP,165,5.71,0
800570005,L'Ametlla del Vallès,2023,A't,1307,34.49,6
800570005,L'Ametlla del Vallès,2023,CM,1016,26.81,4
800570005,L'Ametlla del Vallès,2023,ERC-AM,633,16.7,3
800570005,L'Ametlla del Vallès,2023,PP,195,5.14,0
800570005,L'Ametlla del Vallès,2023,LAECP-C,190,5.01,0
800570005,L'Ametlla del Vallès,2023,PSC-CP,181,4.77,0
800570005,L'Ametlla del Vallès,2023,ARA'A - ARA PL,131,3.45,0
800570005,L'Ametlla del Vallès,2023,VEÏNS,98,2.58,0
4390600000,L'Ampolla,2023,CM,866,52.67,6
4390600000,L'Ampolla,2023,MLA-AM,483,29.37,3
4390600000,L'Ampolla,2023,AST-PSC-CP,270,16.42,2
4301410007,Amposta,2023,EA-ERC-AM,4066,46.37,11
4301410007,Amposta,2023,CM,2552,29.1,7
4301410007,Amposta,2023,SOM AMPOSTA,1031,11.75,3
4301410007,Amposta,2023,PSC-CP,432,4.92,0
4301410007,Amposta,2023,VOX,203,2.31,0
4301410007,Amposta,2023,PCCC,184,2.09,0
4301410007,Amposta,2023,ARA PL,145,1.65,0
1700840003,Anglès,2023,CM,1195,76.26,11
1700840003,Anglès,2023,ERC-AM,191,12.18,1
1700840003,Anglès,2023,CP,123,7.84,1
2502730008,Anglesola,2023,CM,480,66.94,6
2502730008,Anglesola,2023,ERd?A-AM,229,31.93,3
2502920002,Arbeca,2023,EA-AM,554,49.73,6
2502920002,Arbeca,2023,CxA - CP,369,33.12,4
2502920002,Arbeca,2023,CM,159,14.27,1
4301670005,L'Arboç,2023,PSC-CP,1115,47.44,7
4301670005,L'Arboç,2023,AxL¿A,832,35.4,5
4301670005,L'Arboç,2023,ERC-AM,276,11.74,1
4301670005,L'Arboç,2023,PP,111,4.72,0
4301540003,Arbolí,2023,ERC - AM,55,0,4
4301540003,Arbolí,2023,CM,30,0,1
4301540003,Arbolí,2023,ARA PL,1,0,0
4301540003,Arbolí,2023,PSC-CP,0,0,0
1700970005,Arbúcies,2023,EA - IdSELVA,1213,53.74,8
1700970005,Arbúcies,2023,ERC-AM,856,37.92,5
1700970005,Arbúcies,2023,PSC-CP,65,2.87,0
800600000,Arenys de Mar,2023,CM,2780,42.43,9
800600000,Arenys de Mar,2023,ERC-AM,887,13.53,2
800600000,Arenys de Mar,2023,PSC-CP,844,12.88,2
800600000,Arenys de Mar,2023,CUP-AMUNT,809,12.34,2
800600000,Arenys de Mar,2023,AEC - C,604,9.21,1
800600000,Arenys de Mar,2023,PP,490,7.47,1
800760009,Arenys de Munt,2023,ERC-AM,1548,41.93,6
800760009,Arenys de Munt,2023,CM,1038,28.12,4
800760009,Arenys de Munt,2023,CUP-AMUNT,511,13.84,2
800760009,Arenys de Munt,2023,PSC-CP,407,11.02,1
800760009,Arenys de Munt,2023,AM-IDC,69,1.86,0
1701010007,Argelaguer,2023,IpA,153,93.29,7
800820002,Argençola,2023,AM,71,0,5
800820002,Argençola,2023,CM,47,0,0
800820002,Argençola,2023,PSC-CP,4,0,0
4301730008,L'Argentera,2023,AGL'A,67,0,4
4301730008,L'Argentera,2023,PP,38,0,1
4301730008,L'Argentera,2023,CM,33,0,0
800950006,Argentona,2023,TxA,1370,28.79,5
800950006,Argentona,2023,UNITAT - AxR,741,15.57,3
800950006,Argentona,2023,PP,720,15.13,3
800950006,Argentona,2023,CM,564,11.85,2
800950006,Argentona,2023,PSC-CP,554,11.64,2
800950006,Argentona,2023,ARA PL,364,7.65,1
800950006,Argentona,2023,ERC-AM,324,6.81,1
1701180001,L'Armentera,2023,IxA- AM,324,62.91,6
1701180001,L'Armentera,2023,CM,182,35.33,3
4301890004,Arnes,2023,CM,219,59.67,5
4301890004,Arnes,2023,IpA-AM,118,32.15,2
4301890004,Arnes,2023,AA-CP,29,7.9,0
2503130008,Arres,2023,CDA-PNA,23,0,3
2503280001,Arsèguel,2023,ERC-AM,25,0,2
2503280001,Arsèguel,2023,AR - AMUNT,22,0,1
2503280001,Arsèguel,2023,CxA - CP,3,0,0
801090004,Artés,2023,ERC - AM,1201,51.56,8
801090004,Artés,2023,GdA,405,17.38,2
801090004,Artés,2023,Cs,273,11.72,1
801090004,Artés,2023,CM,195,8.37,1
801090004,Artés,2023,PSC-CP,154,6.61,1
2503340003,Artesa de Lleida,2023,CM,334,41.33,4
2503340003,Artesa de Lleida,2023,MA-AM,312,38.61,4
2503340003,Artesa de Lleida,2023,CAdLL-CP,151,18.68,1
2503340003,Artesa de Lleida,2023,PP,3,0.37,0
2503490004,Artesa de Segre,2023,APC,783,54.56,6
2503490004,Artesa de Segre,2023,ERC-AM,610,42.5,5
4301920002,Ascó,2023,xtu,426,45.31,4
4301920002,Ascó,2023,CP,262,27.87,3
4301920002,Ascó,2023,IpA - AM,202,21.48,2
4301920002,Ascó,2023,CM,38,4.04,0
2503650006,Aspa,2023,CxA-CP,55,0,5
2503650006,Aspa,2023,PP,2,0,0
2503650006,Aspa,2023,ARA PL,1,0,0
2503710007,Les Avellanes i Santa Linya,2023,IASL-AM,147,53.06,4
2503710007,Les Avellanes i Santa Linya,2023,CM,123,44.4,3
801160009,Avià,2023,SA,756,71.25,8
801160009,Avià,2023,F-AVIÀ-AM,270,25.44,3
801210007,Avinyó,2023,CM,517,51.18,6
801210007,Avinyó,2023,ERC - AM,469,46.43,5
1701230008,Avinyonet de Puigventós,2023,CM,419,88.77,9
801370005,Avinyonet del Penedès,2023,CM,640,68.15,6
801370005,Avinyonet del Penedès,2023,TS AVINYONET-CP,280,29.81,3
801550006,Badalona,2023,PP,50185,55.73,18
801550006,Badalona,2023,PSC-CP,13167,14.62,4
801550006,Badalona,2023,ERC-AM,6855,7.61,2
801550006,Badalona,2023,BComúP - C,6270,6.96,2
801550006,Badalona,2023,GBeC-MCat,5476,6.08,1
801550006,Badalona,2023,CM,4314,4.79,0
801550006,Badalona,2023,VOX,1223,1.35,0
801550006,Badalona,2023,VALENTS,521,0.57,0
801550006,Badalona,2023,BDN+ - ARA PL,428,0.47,0
801550006,Badalona,2023,Cs,265,0.29,0
801550006,Badalona,2023,FNC,178,0.19,0
890450006,Badia del Vallès,2023,PSC-CP,2508,51.15,11
890450006,Badia del Vallès,2023,TFB-C,635,12.95,2
890450006,Badia del Vallès,2023,VOX,510,10.4,2
890450006,Badia del Vallès,2023,PP,406,8.28,1
890450006,Badia del Vallès,2023,ERC-AM,333,6.79,1
890450006,Badia del Vallès,2023,Cs,216,4.4,0
890450006,Badia del Vallès,2023,CM,200,4.07,0
890450006,Badia del Vallès,2023,VALENTS,27,0.55,0
801680001,Bagà,2023,CxB-CP,497,44.13,5
801680001,Bagà,2023,XBAGÀ - AM,335,29.75,4
801680001,Bagà,2023,AEBE,220,19.53,2
801680001,Bagà,2023,IB,51,4.52,0
2503900000,Baix Pallars,2023,SOM B. PALLARS,146,65.47,5
2503900000,Baix Pallars,2023,AM,55,24.66,2
2503900000,Baix Pallars,2023,CM,19,8.52,0
2504040003,Balaguer,2023,PSC-CP,1706,28,6
2504040003,Balaguer,2023,CM,1052,17.26,3
2504040003,Balaguer,2023,ERC-AM,1042,17.1,3
2504040003,Balaguer,2023,ARA PL,1025,16.82,3
2504040003,Balaguer,2023,BAS-C,426,6.99,1
2504040003,Balaguer,2023,CUP-AMUNT,325,5.33,1
2504040003,Balaguer,2023,PP,233,3.82,0
2504040003,Balaguer,2023,VOX,168,2.75,0
801740003,Balenyà,2023,JpB,534,33.92,4
801740003,Balenyà,2023,CM,467,29.66,3
801740003,Balenyà,2023,CP,356,22.61,3
801740003,Balenyà,2023,ERC-AM,190,12.07,1
801800000,Balsareny,2023,E-Balsareny,538,36.62,4
801800000,Balsareny,2023,ERC - AM,492,33.49,4
801800000,Balsareny,2023,CM,334,22.73,3
801800000,Balsareny,2023,PP,59,4.01,0
4302060009,Banyeres del Penedès,2023,BNY-AM,605,41.49,5
4302060009,Banyeres del Penedès,2023,PSC-CP,441,30.24,3
4302060009,Banyeres del Penedès,2023,CM,232,15.91,2
4302060009,Banyeres del Penedès,2023,BV - C,164,11.24,1
1701570005,Banyoles,2023,CM,3594,47.77,11
1701570005,Banyoles,2023,ERC- SomB-AM,2162,28.73,6
1701570005,Banyoles,2023,SBNY-CUP-AMUNT,972,12.92,3
1701570005,Banyoles,2023,PSC-CiP-CP,618,8.21,1
2504110007,Barbens,2023,JxB-AM,204,84.29,7
4302130008,Barberà de la Conca,2023,CM,173,88.26,7
825200000,Barberà del Vallès,2023,PSC-CP,3804,29.41,7
825200000,Barberà del Vallès,2023,TxB - ARA PL,1478,11.42,3
825200000,Barberà del Vallès,2023,P.C.P.B.,1466,11.33,3
825200000,Barberà del Vallès,2023,ERC-AM,1198,9.26,2
825200000,Barberà del Vallès,2023,BECP - C,1116,8.62,2
825200000,Barberà del Vallès,2023,PP,1086,8.39,2
825200000,Barberà del Vallès,2023,VOX,903,6.98,1
825200000,Barberà del Vallès,2023,EAB-CUP-AMUNT,658,5.08,1
825200000,Barberà del Vallès,2023,CM,447,3.45,0
825200000,Barberà del Vallès,2023,VALENTS,358,2.76,0
825200000,Barberà del Vallès,2023,Cs,219,1.69,0
801930008,Barcelona,2023,TriasxBCN-CM,147983,22.42,11
801930008,Barcelona,2023,PSC-CP,130628,19.79,10
801930008,Barcelona,2023,BCN en Comú - C,130371,19.75,9
801930008,Barcelona,2023,ERC-AM,74163,11.23,5
801930008,Barcelona,2023,PP,60839,9.21,4
801930008,Barcelona,2023,VOX,37606,5.69,2
801930008,Barcelona,2023,CUP-L'A-AMUNT,25156,3.81,0
801930008,Barcelona,2023,VALENTS,15284,2.31,0
801930008,Barcelona,2023,Cs,7278,1.1,0
801930008,Barcelona,2023,PACMA,7173,1.08,0
801930008,Barcelona,2023,BCNETSTU,7151,1.08,0
801930008,Barcelona,2023,EV-AV,2236,0.33,0
801930008,Barcelona,2023,ESCONS EN BLANC,1687,0.25,0
801930008,Barcelona,2023,NOVAPRIMÀRIES,1411,0.21,0
801930008,Barcelona,2023,FNC,924,0.14,0
801930008,Barcelona,2023,PC-LV,919,0.13,0
801930008,Barcelona,2023,PCTC,723,0.1,0
801930008,Barcelona,2023,AIREs,385,0.05,0
801930008,Barcelona,2023,PH,310,0.04,0
801930008,Barcelona,2023,PFiV,247,0.03,0
801930008,Barcelona,2023,UNIDOS SI,222,0.03,0
801930008,Barcelona,2023,SOMI,206,0.03,0
801930008,Barcelona,2023,PTDCERV,153,0.02,0
801930008,Barcelona,2023,JES-UEP,91,0.01,0
2504260009,La Baronia de Rialb,2023,CM,83,0,3
2504260009,La Baronia de Rialb,2023,IxBR-CP,44,0,1
2504260009,La Baronia de Rialb,2023,ERC-AM,37,0,1
1701600000,Bàscara,2023,ERC-AM,256,81.26,9
2504470005,Bassella,2023,CM,109,0,4
2504470005,Bassella,2023,PP,16,0,1
2504470005,Bassella,2023,CxB - CP,6,0,0
4302280001,Batea,2023,UPTA-CP,643,61.82,6
4302280001,Batea,2023,CM,361,34.71,3
2504500000,Bausen,2023,AA-AM,21,0,3
2504500000,Bausen,2023,CDA-PNA,11,0,0
802070005,Begues,2023,CM,1083,34.34,5
802070005,Begues,2023,PSC-CP,508,16.11,2
802070005,Begues,2023,ERC / AM,460,14.58,2
802070005,Begues,2023,BECP - C,416,13.19,2
802070005,Begues,2023,CUP-AMUNT,280,8.88,1
802070005,Begues,2023,PP,222,7.04,1
802070005,Begues,2023,VOX,105,3.33,0
1701390004,Begur,2023,CM,707,38.25,5
1701390004,Begur,2023,TXBE-TE,354,19.15,2
1701390004,Begur,2023,+BE - C,322,17.42,2
1701390004,Begur,2023,JxB-E-ERC - AM,256,13.85,1
1701390004,Begur,2023,PSC - CP,178,9.63,1
2504630008,Belianes,2023,IxB - AM,199,92.99,7
2517060009,Bellaguarda,2023,CM,121,65.4,5
2517060009,Bellaguarda,2023,IxB-AM,58,31.35,2
1701820002,Bellcaire d'Empordà,2023,CM,175,86.2,7
2504790004,Bellcaire d'Urgell,2023,ERC-AM,413,53.01,5
2504790004,Bellcaire d'Urgell,2023,CM,347,44.54,4
2504850006,Bell-lloc d'Urgell,2023,BM - AM,553,49.02,6
2504850006,Bell-lloc d'Urgell,2023,CM,499,44.23,5
2504850006,Bell-lloc d'Urgell,2023,PP,34,3.01,0
4302340003,Bellmunt del Priorat,2023,IpB - AM,131,95.62,7
2504980001,Bellmunt d'Urgell,2023,IBU-AM,82,0,4
2504980001,Bellmunt d'Urgell,2023,ARA PL,28,0,1
2504980001,Bellmunt d'Urgell,2023,PSC-CP,0,0,0
802140003,Bellprat,2023,UxP-AM,23,0,2
802140003,Bellprat,2023,CM,18,0,1
802140003,Bellprat,2023,PSC-CP,5,0,0
2505010007,Bellpuig,2023,AMR-AM,853,44.4,7
2505010007,Bellpuig,2023,CM,475,24.72,3
2505010007,Bellpuig,2023,IL·LUSIONAT,283,14.73,2
2505010007,Bellpuig,2023,PP,144,7.49,1
2505010007,Bellpuig,2023,TxB - CP),97,5.04,0
4302490004,Bellvei,2023,CM,376,34.36,5
4302490004,Bellvei,2023,ARA PL,217,19.83,2
4302490004,Bellvei,2023,PSC-CP,185,16.91,2
4302490004,Bellvei,2023,TxB-F.I.C.,137,12.52,1
4302490004,Bellvei,2023,ECPB - C,105,9.59,1
4302490004,Bellvei,2023,PP,31,2.83,0
4302490004,Bellvei,2023,ERC-AM,20,1.82,0
2505180001,Bellver de Cerdanya,2023,IB-AM-AM,609,61.08,7
2505180001,Bellver de Cerdanya,2023,CM,359,36,4
2505230008,Bellvís,2023,TPBA-AM,507,52.64,6
2505230008,Bellvís,2023,CM,399,41.43,5
2505390004,Benavent de Segrià,2023,CM,535,66.37,6
2505390004,Benavent de Segrià,2023,CxB-CP,153,18.98,2
2505390004,Benavent de Segrià,2023,ERC-AM,87,10.79,1
2505390004,Benavent de Segrià,2023,PP,18,2.23,0
4302520002,Benifallet,2023,CP,296,69.15,5
4302520002,Benifallet,2023,MB-AM,125,29.2,2
4302650006,Benissanet,2023,BD - AM,297,51.11,5
4302650006,Benissanet,2023,CM,273,46.98,4
802290004,Berga,2023,CUP-AMUNT,1886,30.09,6
802290004,Berga,2023,CM,1486,23.71,4
802290004,Berga,2023,PSC-CP,1011,16.13,3
802290004,Berga,2023,BeGI,840,13.4,2
802290004,Berga,2023,ERC-AM,743,11.85,2
802290004,Berga,2023,PP,84,1.34,0
802290004,Berga,2023,BECP-C,74,1.18,0
1701950006,Besalú,2023,CM,578,48.85,6
1701950006,Besalú,2023,AM,492,41.58,5
1701950006,Besalú,2023,PSC-CP,82,6.93,0
1702090004,Bescanó,2023,CM,991,43.77,6
1702090004,Bescanó,2023,ERC-IdB- AM,900,39.75,6
1702090004,Bescanó,2023,SP-AMUNT,253,11.17,1
1702090004,Bescanó,2023,CP,62,2.73,0
1702160009,Beuda,2023,CM,58,0,3
1702160009,Beuda,2023,AM,44,0,2
1702160009,Beuda,2023,CP,19,0,0
802350006,Bigues i Riells,2023,ERC-I-AM,1968,51.83,7
802350006,Bigues i Riells,2023,PSC-CP,596,15.69,2
802350006,Bigues i Riells,2023,AGBIR,562,14.8,2
802350006,Bigues i Riells,2023,CM,301,7.92,1
802350006,Bigues i Riells,2023,PP,249,6.55,1
802350006,Bigues i Riells,2023,Cs,52,1.36,0
2505570005,Biosca,2023,IxB - CP,72,0,1
2505570005,Biosca,2023,CM,53,0,3
2505570005,Biosca,2023,IxB - AM,18,0,1
2505570005,Biosca,2023,PP,1,0,0
4302710007,La Bisbal de Falset,2023,CM,84,0,5
4302710007,La Bisbal de Falset,2023,PSC-CP,1,0,0
4302710007,La Bisbal de Falset,2023,PP,0,0,0
4302870005,La Bisbal del Penedès,2023,C - ARA PL,696,39.38,5
4302870005,La Bisbal del Penedès,2023,CM,364,20.59,2
4302870005,La Bisbal del Penedès,2023,TSB,342,19.35,2
4302870005,La Bisbal del Penedès,2023,PSC-CP,175,9.9,1
4302870005,La Bisbal del Penedès,2023,ERC-AM,174,9.84,1
1702210007,La Bisbal d'Empordà,2023,ERC-AM,934,24.6,4
1702210007,La Bisbal d'Empordà,2023,PSC-IpLB-CP,781,20.57,4
1702210007,La Bisbal d'Empordà,2023,CUP-SP-AMUNT,649,17.09,3
1702210007,La Bisbal d'Empordà,2023,CM,623,16.41,3
1702210007,La Bisbal d'Empordà,2023,TxLB - TE,382,10.06,2
1702210007,La Bisbal d'Empordà,2023,LBECP - C,325,8.56,1
1723480001,Biure,2023,AMxB-AM,81,0,4
1723480001,Biure,2023,CP,25,0,0
1723480001,Biure,2023,IB,20,0,1
1723480001,Biure,2023,BECP-C,16,0,0
1723480001,Biure,2023,CM,7,0,0
4302900000,Blancafort,2023,ERC-AM,171,92.93,7
1702370005,Blanes,2023,PSC-CP,2975,22,6
1702370005,Blanes,2023,ERC-AM,2139,15.82,4
1702370005,Blanes,2023,BECP - C,1819,13.45,3
1702370005,Blanes,2023,CM,1662,12.29,3
1702370005,Blanes,2023,PP,897,6.63,1
1702370005,Blanes,2023,VOX,842,6.22,1
1702370005,Blanes,2023,GRUP BLANES,791,5.85,1
1702370005,Blanes,2023,CUP-AMUNT,723,5.34,1
1702370005,Blanes,2023,BLANES SÍ-APL,687,5.08,1
1702370005,Blanes,2023,APB - IdSELVA,317,2.34,0
1702370005,Blanes,2023,Cs,267,1.97,0
1702370005,Blanes,2023,VALENTS,92,0.68,0
1702370005,Blanes,2023,PDB-PROA,81,0.59,0
1702930008,Boadella i les Escaules,2023,MxBE-AM,130,80.74,6
1702930008,Boadella i les Escaules,2023,PSC-CP,28,17.39,1
1702420002,Bolvir,2023,CM,286,88.27,7
1702420002,Bolvir,2023,EC-IDC,35,10.8,0
4303040003,Bonastre,2023,CP,172,51.8,4
4303040003,Bonastre,2023,CM,78,23.49,2
4303040003,Bonastre,2023,ERC-AM,77,23.19,1
2505760009,Es Bòrdes,2023,UA-PSC-CP,110,71.42,5
2505760009,Es Bòrdes,2023,CDA-PNA,40,25.97,2
1702550006,Bordils,2023,CM,493,60.71,6
1702550006,Bordils,2023,MB-AMUNT,212,26.1,3
1702550006,Bordils,2023,TSB-AM,61,7.51,0
1702550006,Bordils,2023,PSC-CP,23,2.83,0
2505820002,Les Borges Blanques,2023,CM,990,40.87,6
2505820002,Les Borges Blanques,2023,Bx Rep-xtu,721,29.76,4
2505820002,Les Borges Blanques,2023,ERC-AM,439,18.12,3
2505820002,Les Borges Blanques,2023,PSC-CP,143,5.9,0
2505820002,Les Borges Blanques,2023,PP,72,2.97,0
4303110007,Les Borges del Camp,2023,CM,464,47.54,6
